1352Oakland,1353Oakland,1354Oakland,1355Oakland,1356Oakland,1357Oakland,1358Oakland,1359Oakland,1360Oakland,1361Oakland,1362Oakland,1363Oakland,1364Oakland,1365Oakland,1366Oakland,1367Oakland,1368Oakland,1369Oakland,1370Oakland,1371Oakland,1372Oakland,1373Oakland,1374Oakland,1375Oakland,1376Oakland,1377Oakland,1378Oakland,1379Oakland,1380Oakland,1381Oakland,1382Oakland,1383Oakland,1384Oakland,1385Oakland,1386Oakland,1387Oakland,1388Oakland,1389Oakland,1390Oakland,1391Oakland,1392Oakland,1393Oakland,1394Oakland,1395Oakland,1396Oakland,1397Oakland,1398Oakland,1399Oakland,1400Oakland,1401Oakland,1402Oakland,1403Oakland,1404Oakland,1405Oakland,1406Oakland,1407Oakland,1408Oakland,1409Oakland,1410Oakland,1411Oakland,1412Oakland,1413Oakland,1414Oakland,1415Oakland,1416Oakland,1417Oakland,1418Oakland,1419Oakland,1420Oakland,1421Oakland,1422Oakland,1423Oakland,1424Oakland,1425Oakland,1426Oakland,1427Oakland,1428Oakland,1429Oakland,1430Oakland,1431Oakland,1432Oakland,1433Oakland,1434Oakland,1435Oakland,1436Oakland,1437Oakland,1438Oakland,1439Oakland,1440Oakland,1441Oakland,1442Oakland,1443Oakland,1444Oakland,1445Oakland,1446Oakland,1447Oakland,1448Oakland,1449Oakland,1450Oakland,1451Oakland
13268.8,14204.8,14369,14842.6,14051.5,12567.4,12327.3,12142.9,14476.6,17608.9,16076.7,16328.6,14620.7,14966.5,14604.7,14175.1,12230.2,11913,12555.6,12598.8,11382.1,11358.1,11501,11162.9,11008.4,10989.8,10221.1,10172.3,10361.9,11612.6,12310.2,11911.2,13963.5,11860.1,12675.2,8807.2,10006.4,9557.8,7852.9,7369.8,7403.4,8796.9,9439.9,9177,10054.2,10189,10370.7,9735.3,9433.6,8849.9,7943.2,8533.2,8084.5,9424.9,9893.4,6920.2,7250.9,7129.6,7317.2,7665.3,7117.7,6461.3,6372.3,6989.7,5594.4,4987.1,5099.8,6295.7,5866.7,6362,6243.6,4675.6,3862.7,4700.6,3833.9,3830.1,4536.2,6824,4169.6,1926.6,0,2281.2,2894,2667.5,3035.8,4431.2,4097.1,8190,7427.4,7980.6,6530.7,5686.5,4973.5,4005.1,3501.8,2163.8,5200.3,7771.3,4665.7,4553.5
14396.6,13417.4,15496.8,14656.9,13865.8,12381.7,12141.6,11957.2,14290.9,17423.2,14248.5,13704,14435,12918.2,12747,13989.4,11673.8,11321.5,11536.3,11928.4,10711.7,11172.4,11315.3,10977.2,10822.7,10804.1,10035.4,9986.6,10176.2,11426.9,12124.5,11725.5,14016.7,12987.8,13803,9935,11134.2,10685.6,8980.7,7184.1,7217.7,8611.1,9254.2,8991.3,9868.5,8982.8,8636.4,8176.5,9247.9,8664.2,7757.5,8347.5,7206.5,7733.3,9223.1,6365.9,6372.9,6593.7,6439.2,7317.5,6306.2,5671.4,6186.6,6247.1,5584,4819.6,4932.4,5417.8,5106.3,5691.7,4975,3797.7,2984.7,3822.6,2955.9,3291.9,4000.4,7951.8,6258.5,1919.7,2281.2,0,1100.1,1398.9,2022.7,3162.6,2828.5,6921.4,5359.5,5912.7,4462.8,3673.4,2960.4,2101.8,1230.5,1744.7,4490.7,6714,3168.6,2919.3
14999.7,13567.5,16099.9,14807,14015.9,12531.8,12291.7,12107.3,13377.1,15631.8,13260.6,12716.1,12668.9,11930.3,11759.1,12313.3,10685.9,10333.6,10548.4,10940.5,9723.8,11322.5,11465.4,11127.3,10972.8,10954.1,10185.5,10136.7,10326.2,11577,12274.5,11875.6,14166.8,13591,14406.1,10538.1,11737.3,11288.7,9583.8,7334.2,7367.8,8761.2,9404.2,9141.4,9357.5,8500.8,8217.8,7757.9,8527.2,8814.3,7907.6,7655.3,6688.9,7314.4,8235.2,5378,6391,5605.7,6457.3,7335.6,6384.8,5821.5,6336.7,6397.1,5734,4969.7,5082.4,5374.3,4981.7,4703.8,3987.1,3293.8,2986.7,3972.7,3106,3442,4150.5,8554.9,6861.6,2522.9,2884.3,1102.8,0,874.5,2172.7,2174.7,1214.4,5933.5,4436.7,4989.9,3540,2695.8,1982.8,994.5,1862.4,2540.8,5286.9,7121.1,3655.5,3110.2
14801.7,12657.3,14266.5,13896.8,13105.7,11621.6,11381.5,11197.1,13530.8,16663.1,13006.1,12461.6,12414.3,11675.8,11504.6,12058.8,10431.4,10079,10293.9,10686,9469.3,10412.3,10555.2,10217.1,10062.6,10044,9275.3,9226.5,9416.1,10666.8,11364.4,10965.4,13256.6,13392.9,14208,10340.1,11539.2,11090.6,9385.8,6424,6457.6,7851,8494.1,8231.2,9108.4,8246.3,7876.3,7416.4,8487.8,7904.1,6997.4,7587.4,6434.4,7059.8,7980.7,5123.5,5612.8,5351.2,5679.1,6557.4,5546.1,4911.3,5426.5,5487,4823.8,4059.5,4172.2,4657.7,4346.2,4449.3,3732.6,3037.6,2224.6,3062.5,2195.8,2531.8,3240.3,8356.9,6663.5,1411.8,2686.3,1408.7,870.9,0,1027.9,1920.2,2074,6167,5404.4,5957.5,4507.6,3663.5,2950.4,2617.8,2402.6,3173.2,5919.2,7661.3,4195.7,3650.4
15145.8,12351.7,13960.9,13591.2,12800.1,11316,11075.9,10891.5,13225.2,16357.5,12271,11726.5,11679.2,10940.7,10769.5,11323.7,9696.3,9343.9,9558.8,9950.9,8734.2,10106.7,10249.6,9911.5,9757,9738.4,8969.7,8920.9,9110.4,10361.2,11058.7,10659.8,12951,13737.1,14552.2,10684.2,11883.4,11434.8,7501.7,6118.4,6152,7545.4,8188.4,7925.6,7958.8,7212.9,6866.5,6406.6,7061.5,7598.5,6691.8,6121.4,5436.6,5963.3,7245.6,4272.4,4603,4481.7,4669.3,5547.6,4536.3,4605.7,5120.9,5181.3,4518.2,3753.9,3866.6,3647.9,3336.4,3714.2,3464.7,1822.3,1081.1,2052.7,1186,2226.2,2934.7,8701,7007.7,1493.8,3030.4,2037.1,2135,1265.4,0,1730.1,2585.3,6678.2,5915.6,6468.8,5018.9,4174.7,3461.7,3246.2,3031,3517.3,6263.4,8486.7,4941.2,4278.8
16191.7,15564.7,15978.9,15611.6,14820.5,12536.3,12296.2,11696.8,12363,14617.7,12246.5,11702,11654.8,10916.2,10745,11299.2,10681.3,10326.8,9534.3,9926.4,8709.7,11293.2,11469.9,11267.5,10977.3,10924.8,10190,10141.2,10330.8,11581.5,12279.1,11880.1,14171.4,15146.2,15961.3,12093.3,13292.5,12843.9,9095.6,7324.2,7372.6,8765.8,9408.8,8786.3,8420.8,7564.1,7281.1,6821.2,7590.5,8096.1,8100,6718.6,5752.2,6377.7,7401.4,4028.9,5454.3,4669.1,5520.6,6398.9,5448.1,6398.2,6543.3,7899.1,7236,6155.2,5242.9,4437.6,4045,3767.1,2255.5,2357.2,2050,3314.7,3079.2,3898.3,4606.7,10110.1,8416.8,3031.1,4439.5,3162,2173.8,1920.2,1730.1,0,1399.5,5257.4,4394.9,4948,4612.6,3265.6,3055.4,2942.9,3845.2,4523.5,7584.8,9050.5,5581.8,5036.6
16008.4,18026.6,18440.7,15815.7,15024.6,13540.4,13300.4,14158.6,14824.8,17079.5,14708.4,14163.8,14116.6,13378.1,13206.9,13761.1,13143.2,10160.3,11996.2,12388.3,11171.6,11102,12474.1,12136,11981.5,11962.8,11194.2,11145.4,11334.9,12585.6,13283.2,12884.3,15175.5,14599.6,15414.7,11546.8,12745.9,12297.4,10592.5,8087.6,8135.9,9769.9,10412.9,10150,9184.2,8327.5,8044.5,7584.6,8353.9,8859.5,8916.3,7482,6515.6,7141.1,8061.9,5204.7,6217.7,5432.4,6284,7162.3,6211.5,7161.6,7306.7,7405.8,6742.7,5978.4,6006.2,5201,4808.4,4530.5,3008.2,3120.5,2813.4,4078.1,3842.6,4450.7,5159.1,9563.6,7870.2,3531.5,3893,2615.4,1627.2,1883.2,2407.7,2001.4,0,4918.5,4962.8,5516,4066.1,3221.9,1090.2,2396.3,3609.3,4379.9,7038.3,8503.9,5035.3,4490
19557,18930,19344.2,18977,18185.9,17216.6,16780.3,15062.1,15728.3,17983,15611.8,15067.3,15020.1,14281.5,14110.4,14664.6,14046.7,13692.1,12899.6,13291.8,12075,14658.5,15362.9,14632.9,15049.1,14290.1,14921.4,15155.1,15344.6,16595.3,17292.9,16894,19185.2,18942.6,19757.7,15889.7,17088.9,16640.3,14109.4,12338.1,12386.4,13899.7,14542.8,13109.7,12744.2,11887.5,11604.5,11144.5,11913.9,12419.4,12423.3,11042,10075.5,10701,10766.7,8208.8,9715.7,8992.4,10534.5,11412.8,9845.5,10795.6,11557.2,12034.2,11633.4,10606.8,9694.4,8889.2,8496.5,8164.5,6955.1,7463.5,7156.3,8847.3,8185.6,8793.6,9502.1,13906.5,12213.2,7874.5,8235.9,6958.4,5970.2,6226.1,6750.7,5387.1,4934.2,0,3355,4287.2,4499.7,4746.4,5378.9,6739.3,6592.4,8722.8,8679.7,10222.1,6676.7,6131.4
18633.9,18007,18421.1,18053.9,17262.8,16293.5,15857.2,14139,14805.2,17059.9,14688.8,14144.2,14097,13358.5,13187.3,13741.5,13123.6,12769,11976.6,12368.7,11152,13735.4,14439.8,13709.8,14126,13367.1,13998.4,14232,14421.6,15672.3,16369.8,15970.9,18262.1,19721.7,18881.1,15013.2,16212.3,15763.7,13186.4,11415,11463.3,12976.7,13619.7,12186.6,11821.1,10964.4,10681.4,10221.5,10990.8,11496.4,11500.2,10118.9,9152.5,9777.9,9843.6,7285.7,8792.7,8069.3,9611.4,10489.7,8922.5,9872.6,10634.1,11111.2,10710.4,9683.7,8771.3,7966.1,7573.5,7241.5,6032,6635.8,6328.7,7924.2,7357.9,7966,8674.4,13030,9661.7,7046.8,7408.3,5059.7,4443.1,5398.5,5923,4393.9,3935.7,3503.4,0,1647.9,1860.5,2107.2,2812.6,3267.7,3953.2,4790.7,6040.4,7582.9,4037.5,3492.2
19559.3,18932.4,19346.5,18979.3,18188.2,17218.9,16782.6,15064.4,15730.6,17985.3,15614.2,15069.6,15022.4,14283.9,14112.7,14666.9,14049,13694.4,12902,13294.1,12077.4,14660.8,15365.2,14635.2,15051.4,14292.5,14923.8,15157.4,15347,16597.7,17295.2,16896.3,19187.5,20647.1,19431.7,15563.7,16762.9,16314.3,14111.8,12340.4,12388.7,13902.1,14545.1,13112,12746.5,11889.8,11606.8,11146.9,11916.2,12421.8,12425.6,11044.3,10077.9,10703.3,10769,8211.1,9718.1,8994.7,10536.8,11415.1,9847.9,10798,11559.5,12036.6,11635.7,10609.1,9696.7,8891.5,8498.9,8166.9,6957.4,7186.4,6879.2,8849.6,7908.5,8516.5,9225,13580.5,10212.3,7597.4,7958.8,5610.3,4993.7,5949,6473.6,4944.5,4594.2,4428.8,1670.5,0,1336.6,2657.8,3363.1,3818.2,4503.8,5341.3,6591,6900.7,4588,4042.8
18829.8,19133.2,19547.4,19180.2,18389.1,16158,15917.9,15265.3,15931.5,18186.2,15815.1,15270.5,15223.3,14484.8,14313.6,14867.8,14249.9,13895.3,13102.9,13495,12278.2,14861.7,15566.1,14836.1,15252.3,14493.4,13811.8,13763,13952.5,15203.2,15900.8,15501.8,17793.1,17421,18236.1,14368.2,15567.3,15118.8,13413.9,10705.2,10753.5,12387.5,13030.5,13312.9,12947.4,12090.7,11807.7,11347.8,12117.1,12622.6,12626.5,11245.2,10278.8,10904.2,10969.9,6887,9918.9,9195.6,8901.6,9779.9,8829,9779.2,9924.3,10023.4,9360.3,8596,8623.8,7818.6,7425.9,7148.1,7158.3,5738.1,5430.9,6695.6,6460.2,7068.2,7776.7,12385,9016.7,6149.1,6510.6,4268.3,3545.4,4500.8,5025.3,4619,3658.7,4629.7,1871.4,1332,0,1274.2,2700,2370,3161.8,3999.3,5249,5601.3,3246,2700.7
17794,17405.9,17820.1,17452.8,16661.8,15326.1,15086,13538,14204.2,16458.9,14087.7,13543.2,13496,12757.4,12586.3,13140.5,12522.5,12168,11375.5,11767.6,10550.9,13134.4,13838.8,13108.7,13767.1,12766,12979.8,12931,13120.5,14371.2,15068.8,14669.9,16961.1,16385.2,17200.3,13332.4,14531.5,14083,12378.1,9287,9335.3,11555.5,12198.5,10806.6,10441.1,9584.4,9301.4,8841.4,9610.8,10116.3,10120.2,8738.9,7772.4,8397.9,9242.6,5870.1,7535.1,6689.3,7483.4,8361.7,7468.3,8418.5,8506.1,9191.4,8528.3,7764,7355.8,6550.6,6157.9,6316.1,4096.7,4906.2,4599,5863.7,5628.2,6236.3,6944.8,11349.2,9000.5,5317.1,5678.6,3379,2713.4,3668.8,4193.3,3264.5,2806.2,4865.3,2107,2660.2,1274.2,0,1040.1,1538,2220.6,4078.1,5379.2,6921.7,3376.2,2831
17082.9,16976.5,17390.6,17023.4,16232.3,14615,14374.9,13108.5,13774.7,16029.4,13658.3,13113.8,13066.5,12328,12156.8,12711,12093.1,11738.5,10946.1,11338.2,10121.5,12704.9,13548.6,12679.3,13056,12336.6,12268.7,12219.9,12409.5,13660.2,14357.7,13958.8,16250,15674.2,16489.3,12621.3,13820.5,13371.9,11667,9162.2,9210.5,10844.4,11487.5,10624.2,10258.8,9402.1,9119,8659.1,9428.4,9934,9990.8,8556.6,7590.1,8215.6,8813.1,5440.7,7292.3,6507,7358.6,8236.8,7286,8236.1,8381.3,8480.4,7817.2,7052.9,7080.8,6275.6,5882.9,5605,3667.2,4195.1,3887.9,5152.6,4917.2,5525.2,6233.7,10638.1,8944.8,4606.1,4967.5,2667.9,2002.4,2957.7,3482.2,2835,1090.2,5514.6,2812.4,3365.6,2928.3,1040.1,0,1258.6,2469.7,3524.5,5900.6,7366.2,3897.6,3352.3
16090.9,14658.7,17752.8,15898.2,15107.1,13623,13382.9,12461.1,14136.9,16391.6,14020.4,13475.9,13428.7,12690.1,12518.9,13073.2,11445.7,11093.4,11308.2,11700.3,10483.6,12413.7,12556.6,12218.5,12064,12045.4,11276.7,11227.9,11417.5,12668.2,13365.8,12966.8,15258.1,14682.2,15497.3,11629.3,12828.5,12379.9,10675.1,9020.8,9069.1,9852.5,10495.5,10232.6,10117.3,9260.6,8977.6,8517.7,9287,9792.6,8998.8,8415.1,7448.7,8074.2,8995,6137.8,7150.8,6365.6,7217.2,8095.4,7144.6,8094.7,8239.9,7488.4,6825.3,6060.9,6939.4,6134.2,5741.5,5463.6,4746.9,4053.7,3746.5,5011.2,4197.2,4533.2,5241.7,9646.1,7952.8,3614.1,3975.5,1782.4,994.5,2816.3,3340.8,2934.5,1974.3,6693.3,3281.6,3834.7,2384.8,1540.7,1257.8,0,858.8,2631.2,4665.8,6360,2814.5,2117.5
15681.5,14249.3,15858.5,15488.8,14697.7,13213.6,12973.5,12789.1,15122.7,18255.1,14752.5,14208,15266.9,13422.2,13251.1,14821.2,12177.8,11825.5,12040.3,12432.4,11215.7,12004.3,12147.2,11809.1,11654.6,11635.9,10867.3,10818.5,11008,12258.7,12956.3,12557.4,14848.6,14272.8,15087.9,11219.9,12419.1,11970.5,10265.6,8016,8049.6,9443,10086,9823.2,10700.3,9992.7,9468.3,9008.4,10079.8,9496.1,8589.4,9179.4,8038.4,8565.1,9727.1,6869.9,7204.8,7097.7,7271.1,8149.4,7138.1,6503.3,7018.5,7078.9,6415.8,5651.5,5764.2,6249.7,5938.2,6195.7,5479,4629.6,3816.6,4654.5,3787.8,4123.8,4832.3,9236.7,7543.4,3204.6,3566.1,1373,1693.1,2230.8,2854.5,3666.7,2706.4,6710.3,3952,4505.2,3055.2,2223,2470.4,859.9,0,2229.6,4119.6,5662.1,2116.6,1726.9
16327.4,17263.4,17427.6,17901.2,17110.1,15626,15385.9,15201.5,17535.1,20667.5,15405.7,14861.2,17679.3,14075.4,13904.3,17233.6,15288.8,14971.6,12693.6,13085.7,11868.9,14416.7,14559.6,14221.5,14067,14048.3,13279.7,13230.9,13420.4,14671.1,15368.7,14969.8,17022,14918.6,15733.7,11865.8,13064.9,12616.4,10911.5,10428.4,10462,11855.4,12498.4,12235.6,13112.7,10347.6,10001.3,9541.3,12492.2,11908.4,11001.8,11591.8,8571.4,9098.1,10380.3,7407.1,7737.7,7616.5,7804.1,10723.9,7671,6961.8,9430.9,10048.3,8652.9,6110,6222.7,6782.6,6471.1,6848.9,6326.7,5162.5,4349.5,5187.4,4320.7,4582.2,5290.7,9882.6,6514.4,3017.4,2163.8,1744.7,2540.8,3154.3,3522.7,4514.3,3554,8676.9,4800.1,5353.2,3903.3,4079.3,3514.3,2655.7,2069.4,0,2893.1,5464.1,1881.9,2230
17326.9,18262.9,18427.1,18900.7,18109.6,16625.5,16385.4,16201,18534.6,21667,20134.7,20386.6,18678.8,19024.6,18662.7,18233.1,16288.3,15971.1,16613.7,17073.7,16464.1,15416.2,15559.1,15221,15066.5,15047.8,14279.2,14230.4,14419.9,15670.6,16368.2,15969.3,18021.5,15918.1,16733.2,12865.3,14064.4,13615.9,11911,11427.9,11461.5,12854.9,13497.9,13235.1,14112.2,14247.1,14428.7,13793.3,13491.7,12907.9,12001.3,12591.3,14052.8,13483,15253,12182.5,12345.8,12224.5,12179.6,11723.4,11175.8,10519.4,10430.3,11047.8,9652.4,9045.1,9157.9,10460.9,9924.8,11508.3,11344.1,7893.7,7080.7,9904.8,8880.8,7888.1,8594.2,10882.1,5399.4,5748.5,5225,4475.8,5271.9,5885.5,6253.8,7584.3,6624,8815.6,6057.3,6610.4,5160.5,5385.2,5907.6,4656.1,4221.8,2878.1,0,4433.6,3139.1,3487.2
19531.5,20467.6,20631.7,21105.3,20314.2,18830.1,18590,18405.6,20739.3,23871.7,22339.4,22591.3,20883.5,21229.3,20867.4,20437.8,18493,18175.8,18818.4,19229.4,18012.7,17620.9,17763.7,17425.6,17271.1,17252.5,16483.9,16435.1,16624.6,17875.3,18572.9,18174,20226.2,18122.8,18937.9,15070,16269.1,15820.5,14115.7,13632.6,13666.1,15059.6,15702.6,15439.7,16316.9,16451.7,16633.4,15998,15696.3,15112.6,14206,14796,13569.2,15687.7,17457.6,12258.4,14550.5,12486.1,14384.3,13928,13380.5,12724,12635,13252.5,11857.1,11249.8,11362.5,12665.6,12129.5,11584.1,12892.7,10174.2,9316,12109.4,11085.4,10092.8,10798.9,13086.8,8586.1,7983.8,7429.6,6711.1,7390.5,7928.2,8489.1,9055.1,8094.8,10364.1,7605.8,6894.3,5599.5,6933.7,7378.3,6398.2,5659.2,5478.1,4437.2,0,4016.9,4009.1
16552.5,17488.5,17652.7,18126.3,17335.2,15851.1,15611,15426.6,17760.3,20892.6,18005.8,17461.3,17904.4,16675.5,16504.3,17458.8,15513.9,15196.7,15293.6,15685.7,14469,14641.8,14784.7,14446.6,14292.1,14273.5,13504.8,13456,13645.6,14896.3,15593.9,15194.9,17247.2,15143.8,15958.9,12090.9,13290.1,12841.5,11136.6,10653.5,10687.1,12080.6,12723.6,12460.7,13337.9,11915.3,11632.3,13019,12717.3,12133.6,11226.9,11816.9,10103.4,10728.8,13160.6,8792.5,9160.5,9020.2,9226.8,10949,10401.4,9745,9656,10273.4,8878.1,8270.8,8383.5,8205.4,7893.9,8118.3,9349,6708.3,5772.3,6610.2,5743.5,6005,7819.9,10107.7,6739.5,4440.2,4801.6,3167.4,3653.3,4191,4945.4,5589.2,4628.9,6820.5,4062.2,4615.3,3165.4,3390,3912.5,2813.4,2115.5,1868.5,3118.2,4018.7,0,680.8
17239.3,18175.4,18339.5,18813.1,18022,16537.9,16297.8,16113.4,18447.1,21579.5,17467.9,16923.3,16876.1,16137.6,15966.4,16520.6,15902.7,15548.1,14755.7,15147.8,13931.1,15328.7,15471.5,15133.4,14978.9,14960.3,14191.7,14142.9,14332.4,15583.1,16280.7,15881.8,17934,15830.6,16645.7,12777.8,13976.9,13528.3,11823.5,11340.4,11373.9,12767.4,13410.4,13147.5,14024.7,11377.4,11094.4,10634.4,13404.1,12820.4,11913.8,12503.8,9565.4,10190.9,12622.7,8254.6,8627.1,8482.3,9333.9,11635.8,8560.3,10431.8,10342.8,10960.3,9564.9,8957.6,9070.3,7671.9,7360.4,7580.3,8811.1,6170.4,5238.8,6076.8,5210.1,5755.8,8506.7,10794.6,7426.3,4190.9,4552.3,2795.2,3115.4,3653,4276.8,5051.3,4091,6282.5,3524.2,4077.4,2627.5,2852.1,3374.5,2123,1688.7,2221.4,3471.1,4010.9,680.8,0
